Date,Cluster,SolarMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindMWh,ThermalPowerMWh,TotalWindProduction,WD50M,WS50M,WD10M,WS10M,PS,wind_shear,wind_u_10m,wind_v_10m,wind_u_50m,wind_v_50m
2023-06-27,4,4961.264,0.0,0.0,2834.254516,746.494312,2834.254516,293.25,10.41,292.5,7.86,100.87,0.1745828615164223,3.007891778389608,-7.261693125538713,4.109283544960226,-9.56461649765003
2023-06-27,5,1643.3,2080.021996,3086.729332,11983.461506,921.355715,17150.212834,297.06,10.48,296.56,8.12,101.11,0.1585264785601082,3.630734099803959,-7.263068903467785,4.767596293946911,-9.332760876500783
2023-06-27,6,805.232,17.61,0.0,10347.71754,568.519153,10365.32754,286.69,11.75,285.75,9.33,100.78,0.1432911601927722,2.5325393972411394,-8.979707356112531,3.374521790965554,-11.255003451012293
2023-06-27,7,2895.635,886.24257,0.0,15896.485653,690.956383,16782.728223,292.38,12.12,291.62,9.62,100.91,0.1435362707556525,3.5444801829851005,-8.9432130821325,4.614661223402032,-11.20710943076892
2023-06-27,8,90.051,0.0,0.0,384.945857,37.698,384.945857,293.31,12.61,292.69,10.7,100.86,0.1020520314825706,4.127471747984166,-9.871878087253334,4.989850083414128,-11.580738151994112
2023-06-27,9,249.146,675.4785999999999,0.0,458.176036,5431.629494,1133.654636,295.19,11.07,294.62,8.89,100.86,0.1362660190246463,3.703557554996165,-8.081816716359684,4.7116284880626065,-10.0172579576687
2023-06-27,10,845.305,47.2576,9500.136613,5978.443402,4618.924145,15525.837615,288.62,10.89,287.88,8.48,100.64,0.1554172951988909,2.603567166158251,-8.070429852944805,3.4770694443188868,-10.319984887555988
2023-06-28,1,1056.53,0.0,0.0,893.737967,1045.071563,893.737967,290.38,6.58,290.25,5.09,101.3,0.1595320408393247,1.7617358205244391,-4.775393899845445,2.291451132460419,-6.168115733961699
2023-06-28,2,1503.297,0.0,0.0,1204.3733379999999,196.636378,1204.3733379999999,269.31,5.91,269.44,4.13,100.99,0.2226668215508059,-0.0403653322629004,-4.129802736203184,-0.071171061234332,-5.909571446394636
2023-06-28,3,3492.83,118.33368,3123.656824,2497.711414,606.3599879999999,5739.701918000001,302.5,6.6,301.94,5.15,101.2,0.1541363804345528,2.724509134717795,-4.3703031902648695,3.5461774150890375,-5.566383542365045
2023-06-28,4,4487.691,0.0,0.0,577.974831,743.542493,577.974831,272.75,6.0,272.44,4.19,101.06,0.2230957357969598,0.1783815520833095,-4.186201144459778,0.2878687711280606,-5.9930903189097045
2023-06-28,5,1189.001,361.007859,596.071405,2439.0288840000003,5542.999205,3396.1081480000003,263.75,6.12,263.62,4.44,101.26,0.1993911772556439,-0.4933818353045128,-4.412502052644458,-0.6662652740940262,-6.083624789920596
2023-06-28,6,1374.035,1.53,0.0,1780.6918050000002,639.891296,1782.2218050000001,272.25,5.7,272.62,4.16,101.19,0.1956901214604813,0.1901606381790674,-4.155651444922604,0.2237809498266912,-5.695605506572121
2023-06-28,7,2604.228,273.467712,0.0,3453.4097629999997,638.8896649999999,3726.8774750000002,260.88,6.21,261.0,4.53,101.15,0.1959932433636892,-0.7086481266322466,-4.474228182895974,-0.984301953623496,-6.1314965272837725
2023-06-28,8,103.183,0.0,0.0,109.819773,36.477,109.819773,314.12,8.29,313.19,6.33,101.11,0.1676049326955094,4.332377754794115,-4.615127624428722,5.771194814444333,-5.951252844043079
2023-06-28,9,451.525,207.79199999999997,0.0,87.82847100000001,6767.334535,295.620471,306.56,6.59,305.88,5.06,101.16,0.1641485286098969,2.9656131895066373,-4.099846144701563,3.9254274561696407,-5.293308916580398
2023-06-28,10,1394.3000000000002,7.7718,2598.419563,1110.694249,1526.240274,3716.885612,278.75,5.87,278.44,4.23,100.93,0.2035820321184551,0.6208524772476239,-4.1841895513343434,0.8929642769348115,-5.801682066445755
2023-06-29,1,488.16200000000003,0.0,0.0,322.731061,711.132018,322.731061,233.81,4.8,233.38,3.48,101.03,0.1998111400526795,-2.075837660305815,-2.7930803798057946,-2.834231123910736,-3.873904223939421
2023-06-29,2,584.076,0.0,0.0,995.5634379999999,193.279404,995.5634379999999,224.5,6.05,224.31,4.26,100.63,0.2179575298005379,-3.0483317202124924,-2.9757811955092306,-4.315165217382799,-4.240501049014098
2023-06-29,3,1844.338,58.61536,607.773906,725.163589,584.147693,1391.552855,242.69,4.45,241.81,3.09,101.02,0.2266213579602308,-1.4597065483172629,-2.7234824752143534,-2.0416806500598743,-3.9539904050428714
2023-06-29,4,2413.71,0.0,0.0,311.499216,794.269012,311.499216,230.25,5.78,230.0,4.03,100.73,0.224076557374164,-2.590434067036754,-3.087159105769481,-3.6959574314477783,-4.443905789384598
2023-06-29,5,684.037,719.122719,1245.96458,2479.965528,5690.921928,4445.0528269999995,230.62,6.24,230.81,4.52,100.91,0.2003607508223156,-2.856161059492365,-3.5032476364424268,-3.95903501532731,-4.8232397563683564
2023-06-29,6,443.679,9.99,0.0,1217.340417,665.520756,1227.330417,222.56,5.73,222.94,4.03,100.87,0.2186783050461211,-2.950231974591603,-2.7453654212321776,-4.220542984432277,-3.875553756117891
2023-06-29,7,878.078,285.746251,0.0,2920.624745,630.4884529999999,3206.3709959999996,228.06,6.47,228.31,4.74,100.78,0.1933215133072515,-3.1525741496748148,-3.539615265929635,-4.32423757048562,-4.812677989851452
2023-06-29,8,99.778,0.0,0.0,44.423578,38.29,44.423578,259.94,4.96,259.56,3.72,101.23,0.1787469216608007,-0.6740854406929525,-3.6584161625826264,-0.8664096778413789,-4.88374183082427
2023-06-29,9,238.148,44.847300000000004,0.0,17.991352,6802.562351,62.838652,242.06,4.59,241.06,3.15,101.03,0.2339186670864056,-1.5242643831605267,-2.7566497946290274,-2.1506292840639,-4.05498380792412
2023-06-29,10,504.269,6.4667,1157.147506,509.71620899999994,795.6350199999999,1673.3304150000001,225.62,5.53,225.31,3.89,100.62,0.2185723693881806,-2.7357227669851527,-2.765487469181356,-3.8677588663308673,-3.952384261672816
2023-06-30,1,953.6460000000001,0.0,0.0,956.467075,939.0611309999999,956.467075,280.94,6.97,280.69,5.62,100.72,0.1337631972029536,1.0424825422134971,-5.522465948213722,1.3227731055122354,-6.8433304254093645
2023-06-30,2,1363.345,0.0,0.0,2824.267349,196.604139,2824.267349,265.44,8.26,265.19,6.09,100.36,0.1893682902934351,-0.5106572358820242,-6.068552478758121,-0.6566949609572742,-8.233854002121566
2023-06-30,3,3290.352,90.67232,1420.2612159999999,1748.21955,498.28845,3259.153086,287.12,6.73,286.88,5.16,100.65,0.1650505198808294,1.498299834326792,-4.937681399853205,1.981136629748052,-6.431795834311793
2023-06-30,4,4303.655,0.0,0.0,681.744097,846.4002350000001,681.744097,272.88,6.63,272.5,4.88,100.48,0.1904140457765335,0.2128626103428385,-4.875355321319466,0.3331198295318737,-6.621626022297896
2023-06-30,5,1586.5629999999999,539.460647,969.490555,4035.976204,6023.201187,5544.927406,269.25,6.75,269.0,5.18,100.69,0.1644906253094661,-0.0904034653451285,-5.179211060910107,-0.0883547701065767,-6.749421711124548
2023-06-30,6,1323.825,67.58,0.0,8577.048591,696.070592,8644.628591,264.19,9.6,264.0,7.48,100.52,0.1550418966519913,-0.7818729052420472,-7.439023777354685,-0.971807376798968,-9.55068533783828
2023-06-30,7,2381.772,450.779124,0.0,7046.552215,617.980328,7497.331339,263.88,8.59,263.44,6.64,100.53,0.1599855269461129,-0.7585776203417036,-6.596526358161294,-0.9157898152244804,-8.541043789510221
2023-06-30,8,52.411,0.0,0.0,87.453809,39.766,87.453809,268.69,6.89,268.25,5.19,100.74,0.1760474173366854,-0.1584948835589799,-5.18757933644254,-0.1575179482636745,-6.888199191078521
2023-06-30,9,519.39,172.8295,0.0,117.247745,6855.784575000001,290.077245,287.62,6.62,287.5,4.91,100.63,0.1856681924999223,1.4764654755659827,-4.682750228173794,2.003891202952487,-6.309423115208682
2023-06-30,10,1191.435,15.5474,5470.831097,2583.2020549999997,982.5200060000001,8069.580552,271.56,7.37,271.38,5.6,100.33,0.170650328501807,0.1348660041151977,-5.598375760962639,0.2006392030757121,-7.367268415782687
2023-07-01,1,217.028,0.0,0.0,1800.7308119999998,941.825812,1800.7308119999998,221.69,9.53,220.75,7.61,99.82,0.1397888940321133,-5.7650695311626174,-4.967501716241318,-7.116568245634901,-6.338403300928475
2023-07-01,2,545.89,0.0,0.0,1973.65112,178.913996,1973.65112,219.25,7.93,218.38,5.8,99.35,0.1943505342317395,-4.546679340114636,-3.6010702545458257,-6.1409336675717325,-5.017353255500751
2023-07-01,3,735.905,216.13134,4077.343258,4513.788628,407.92803,8807.263226,222.75,9.34,221.81,7.16,99.86,0.165148508814614,-5.336775140306807,-4.773304002659296,-6.858572238129302,-6.339998963277676
2023-07-01,4,1398.6370000000002,0.0,0.0,1254.817127,822.2567389999999,1254.817127,225.69,9.12,224.62,6.8,99.48,0.1823911252719408,-4.840110153757329,-4.776330568490334,-6.3706865030620135,-6.526005936229562
2023-07-01,5,645.627,1952.077786,2321.802141,6973.878855,4930.8491189999995,11247.758782,228.38,9.61,227.62,7.43,99.64,0.1598560356164517,-5.008151206862214,-5.488471689751578,-6.382839020586191,-7.184112056286587
2023-07-01,6,484.386,14.21,0.0,2489.8727639999997,544.550826,2504.0827639999998,218.62,7.45,218.25,5.59,99.59,0.1784689816272868,-4.389921643623364,-3.4607351766419723,-5.820704740624983,-4.649935087984116
2023-07-01,7,983.037,357.063056,0.0,4990.29283,687.7970620000001,5347.355885999999,221.44,8.29,220.5,6.32,99.48,0.1685872806227604,-4.805765702592196,-4.10451166544676,-6.214591901932256,-5.4866153038497245
2023-07-01,8,48.171,0.0,0.0,110.014235,36.478,110.014235,220.44,8.01,220.06,6.69,100.22,0.1118880607626447,-5.120331304946499,-4.3056134670433295,-6.096296048028479,-5.1956976908585
2023-07-01,9,139.367,314.8473,0.0,137.478972,3964.1074040000003,452.326272,222.69,8.9,222.12,6.82,99.9,0.1653942676671118,-5.058678890078203,-4.57407563198043,-6.541793211807447,-6.034479395436694
2023-07-01,10,428.346,38.2129,5657.864334,1534.687841,813.3464869999999,7230.765075,222.0,8.7,221.06,6.56,99.36,0.1754229973851822,-4.946385258893079,-4.308929434396117,-6.46535998165333,-5.821436275322066
2023-07-02,1,830.174,0.0,0.0,3579.219,578.468614,3579.219,258.44,13.75,257.5,11.14,99.74,0.1307888847324896,-2.4111372992704654,-10.87593751931606,-2.755417495393563,-13.471086608959167
2023-07-02,2,882.087,0.0,0.0,5108.144144,171.12903999999997,5108.144144,255.75,12.94,254.81,9.75,99.19,0.1758725837611884,-2.554702288092864,-9.409356844078829,-3.1852236117951676,-12.5418479716054
2023-07-02,3,2798.532,217.10621,2014.073888,7555.361378,350.556294,9786.541476,258.56,13.32,257.88,10.5,99.7,0.1478102423901401,-2.2045785390640487,-10.265955068336226,-2.641910785166472,-13.055370825955924
2023-07-02,4,3983.337,0.0,0.0,3257.582595,687.421944,3257.582595,259.94,13.3,259.06,10.12,99.5,0.1697800016125674,-1.9205830455930917,-9.936083774052046,-2.3232356280827298,-13.095517409266694
2023-07-02,5,1011.83,1848.821603,2823.906917,12150.127815,5250.370292999999,16822.856335,262.62,14.0,262.06,10.94,99.7,0.1532407871816689,-1.5112080428582422,-10.83512114612479,-1.798292022804242,-13.88402484154788
2023-07-02,6,823.435,68.37,0.0,8717.993981,486.795764,8786.363981,253.75,13.22,252.81,10.43,99.27,0.1472840695372678,-3.0824959468868673,-9.964091465729627,-3.699339565489719,-12.691859074981975
2023-07-02,7,1398.76,411.887382,0.0,11334.231145000002,524.332953,11746.118527,259.06,13.84,258.25,10.84,99.35,0.1518045227408095,-2.2074765823595226,-10.61285292173289,-2.626568117688576,-13.588478204830071
2023-07-02,8,90.205,0.0,0.0,387.097995,33.431,387.097995,258.38,13.52,257.69,11.38,99.93,0.107063864089065,-2.426226351835572,-11.118355350035303,-2.7231963065116127,-13.24290760657196
2023-07-02,9,554.595,701.0646,0.0,432.72229,4282.982956,1133.78689,258.94,12.96,258.31,10.22,99.7,0.1475801609453484,-2.070739461314314,-10.008018689198964,-2.4862055520062363,-12.719291723723195
2023-07-02,10,940.597,55.2458,2939.707427,4525.939641,624.7979200000001,7520.892868,256.62,13.26,255.69,10.23,99.25,0.1611913095807625,-2.528530011945716,-9.912589771532453,-3.068474409960031,-12.900080030581998
2023-07-03,1,817.272,0.0,0.0,3679.924495,804.7378630000001,3679.924495,250.0,12.43,249.12,10.09,100.04,0.1295906288436225,-3.5961958562166965,-9.427379029387216,-4.25131038153806,-11.68037927636884
2023-07-03,2,1096.566,0.0,0.0,5894.856639,177.044875,5894.856639,249.38,11.93,248.62,9.03,99.49,0.1730441830214648,-3.291902413790435,-8.408583620211,-4.201368694429534,-11.165724387314397
2023-07-03,3,2647.6279999999997,0.0,7914.84289,8701.699937,431.732663,16616.542827,249.25,12.48,248.62,9.85,100.03,0.1470425829595177,-3.5908348588965433,-9.17215378284367,-4.421552154211493,-11.670487416881429
2023-07-03,4,4097.831,0.0,0.0,2963.83141,747.919756,2963.83141,250.94,11.58,250.31,8.77,99.76,0.1726954880417843,-2.95488430592664,-8.25721252836503,-3.781543035395397,-10.945151084907534
2023-07-03,5,1318.2549999999999,0.0,6618.912901,13434.942726,4402.90128,20053.855627,253.75,12.09,253.38,9.43,99.95,0.1543909001158872,-2.6971956421984644,-9.03604092884188,-3.3831327796346975,-11.607002739525877
2023-07-03,6,945.082,93.5,0.0,12319.999831,564.894846,12413.499831,250.19,13.37,249.44,10.58,99.6,0.1454221768205561,-3.715569779334419,-9.906106259015033,-4.531121474865176,-12.578785242622422
2023-07-03,7,1868.942,0.0,792.17704,13688.027997000001,691.8393189999999,14480.205037,252.38,12.47,251.81,9.81,99.65,0.1490728435443745,-3.0623789922018743,-9.319760453365776,-3.774701404957333,-11.884970732122698
2023-07-03,8,92.613,0.0,0.0,484.894497,35.046,484.894497,248.69,14.06,248.06,11.93,100.36,0.1020714430817912,-4.457470841316845,-11.065977304278649,-5.109598530432039,-13.098687066183649
2023-07-03,9,547.141,240.3424,445.9165,426.594156,4671.408563,1112.853056,249.31,12.41,248.69,9.83,100.04,0.1448105970766881,-3.572358005273609,-9.157901412559406,-4.384596616130993,-11.609625855892714
2023-07-03,10,992.596,0.0,8929.992442,5161.888652000001,1106.6461160000001,14091.881094,248.75,11.94,248.0,9.23,99.55,0.159953395816526,-3.45761885722887,-8.557906977651447,-4.327510177107399,-11.128173959236612
2023-07-04,1,854.546,0.0,0.0,3283.3516099999997,815.965802,3283.3516099999997,245.38,11.62,244.5,9.32,100.38,0.1370448160952567,-4.012363422253311,-8.4120948501407,-4.840870504955621,-10.563634448155176
2023-07-04,2,965.727,0.0,0.0,4912.286362,208.28456699999998,4912.286362,245.44,10.36,244.56,7.55,99.84,0.1965932771472221,-3.2432208524970836,-6.817918927497458,-4.306091775909905,-9.42269460491218
2023-07-04,3,2838.306,0.0,6875.534503999999,7842.447979,508.374916,14717.982483,245.06,11.59,244.44,9.05,100.39,0.1537045310842051,-3.904677213412679,-8.164312332282236,-4.887143094484974,-10.509230817430351
2023-07-04,4,3850.5240000000003,0.0,0.0,2745.048138,790.4122829999999,2745.048138,248.69,10.93,248.0,8.01,100.08,0.1931236605692337,-3.0005988132614574,-7.426742675079966,-3.972113224581948,-10.182692008064526
2023-07-04,5,1085.209,0.0,5915.818115,12049.556006,5401.689955,17965.374121,252.81,11.4,252.5,8.66,100.26,0.1708041240375353,-2.604112223707004,-8.259188793479645,-3.3691710253605263,-10.890761525342068
2023-07-04,6,761.915,51.88,0.0,8580.44142,655.419905,8632.32142,243.19,11.06,242.31,8.66,99.99,0.1519911216394072,-4.024193821929955,-7.668211270142522,-4.98842851295407,-9.8711286574103
2023-07-04,7,1548.679,0.0,819.873901,10666.091622,674.432763,11485.965523,251.12,10.7,250.44,8.15,99.99,0.1691434084607693,-2.728569534257908,-7.67967501244158,-3.462382530469741,-10.12432255574159
2023-07-04,8,92.794,0.0,0.0,414.908834,36.188,414.908834,242.44,11.97,241.81,10.12,100.74,0.104315832511145,-4.780657044974337,-8.919625452805585,-5.53824650840434,-10.611725854551048
2023-07-04,9,536.61,240.5976,482.2251,408.394477,5078.517781,1131.217177,244.69,11.44,244.12,8.98,100.41,0.1504351934094612,-3.9196600566162543,-8.079397566685715,-4.890779025124829,-10.341850923669275
2023-07-04,10,921.114,0.0,8544.49005,4544.024493,1041.249278,13088.514543,244.94,10.9,244.19,8.26,99.89,0.1723199134055238,-3.596306763373879,-7.43600549110282,-4.616881533183271,-9.873925506532409
2023-07-05,1,363.87100000000004,0.0,0.0,2449.699831,850.708748,2449.699831,177.06,10.65,176.19,8.46,100.36,0.1430379617372958,-8.441302436550009,0.5621504911453071,-10.635982398324543,0.5462402608106598
2023-07-05,2,527.086,0.0,0.0,1699.938882,179.76229,1699.938882,164.88,6.38,163.88,4.44,99.99,0.2252424390601699,-4.265429387803173,1.2327660514732923,-6.159134855756287,1.664168810129543
2023-07-05,3,1662.185,0.0,5469.60512,5655.074687,569.653237,11124.679806999999,182.25,10.41,181.25,8.0,100.5,0.1636132334852175,-7.998096216639273,-0.1745190802764878,-10.401974267265926,-0.4086946820519052
2023-07-05,4,1656.8220000000001,0.0,0.0,2180.021765,794.2087720000001,2180.021765,172.81,8.48,171.62,6.22,99.93,0.1925768870350346,-6.15359071009528,0.9064884845540312,-8.413318037105944,1.061357435790503
2023-07-05,5,534.738,0.0,3043.333303,4798.654997000001,5554.956962,7841.9883,174.56,7.93,173.31,6.07,100.07,0.1660793675296835,-6.028669353590118,0.7071391836712975,-7.894283454453473,0.751790356909513
2023-07-05,6,571.364,44.22,0.0,3144.654649,714.762067,3188.874649,161.5,7.49,161.06,5.58,100.35,0.1829085911681369,-5.277893171300967,1.8111442991475373,-7.102944177494433,2.3766118764741404
2023-07-05,7,840.787,0.0,145.419853,2426.917062,640.37381,2572.336915,168.88,5.76,168.0,4.27,100.12,0.1859802389112185,-4.17669025513335,0.8877829197918322,-5.65185831186745,1.1108994655569933
2023-07-05,8,47.436,0.0,0.0,134.94104,36.286,134.94104,195.38,8.35,194.75,6.36,100.98,0.1691479735922277,-6.150412171492679,-1.6192683905871548,-8.050970151269105,-2.2145833972496716
2023-07-05,9,271.553,171.9021,325.3549,299.997033,5294.435709,797.2540329999999,184.62,9.9,183.69,7.56,100.59,0.1675513947234321,-7.544327107606584,-0.4865475243308368,-9.86783314793614,-0.7974139229363667
2023-07-05,10,463.42400000000004,0.0,5009.0084209999995,2064.699102,1011.451643,7073.707522999999,170.25,8.41,169.25,6.2,99.93,0.1894277372108904,-6.09119246589816,1.1564490232541549,-8.288526456678435,1.4242293273702986
2023-07-06,1,870.962,0.0,0.0,3020.416462,1133.476212,3020.416462,254.81,10.27,254.0,8.12,101.1,0.1459496312048622,-2.2381753292340307,-7.805444971019149,-2.6909530767911503,-9.911189209096364
2023-07-06,2,1252.359,0.0,0.0,4916.992587,251.003847,4916.992587,259.56,9.77,259.0,7.18,100.6,0.1913817741056666,-1.3700085868035905,-7.048083177154227,-1.7703803106371356,-9.608259652804367
2023-07-06,3,3217.427,213.24469,4148.401568,6618.678482,766.636408,10980.324740000002,253.38,10.52,252.56,8.13,101.08,0.1601287516335905,-2.4366171356261472,-7.756274681467453,-3.0089605679668976,-10.08050377215446
2023-07-06,4,3606.193,0.0,0.0,2289.220506,969.060692,2289.220506,256.62,9.3,255.94,7.04,100.83,0.1729835166913646,-1.7102824926805278,-6.829094654141974,-2.152097436849796,-9.047567442263391
2023-07-06,5,1578.083,2011.967398,2601.238231,10126.183119,5613.570221,14739.388748000001,258.19,9.27,257.69,7.27,101.03,0.1510012198387843,-1.5499706131673645,-7.102850913423256,-1.8972621010301676,-9.073769697319554
2023-07-06,6,801.165,58.76,0.0,8519.249976000001,834.829881,8578.009976000001,257.62,10.17,256.31,7.85,100.71,0.1608814333661061,-1.8578483149223235,-7.626984963846479,-2.1803909580175165,-9.933518775851558
2023-07-06,7,2194.594,700.670488,0.0,11201.353271,734.781083,11902.023759,262.56,9.75,262.12,7.56,100.79,0.1580651809261581,-1.0364668118969511,-7.48861379347581,-1.2625068515460087,-9.667914793263302
2023-07-06,8,103.975,0.0,0.0,302.84435,53.515,302.84435,242.31,9.91,241.88,8.07,101.42,0.1276165203225564,-3.803550567158695,-7.117436552795309,-4.605053207312454,-8.775054698280877
2023-07-06,9,514.873,692.2735,0.0,435.354705,6686.628025999999,1127.628205,251.62,10.5,250.88,8.05,101.09,0.1650906590929986,-2.636759213883692,-7.605918803668591,-3.310836873870351,-9.964354429395836
2023-07-06,10,1047.963,53.0969,7774.576698,4706.300483,1056.787265,12533.974081,254.56,10.13,253.88,7.64,100.62,0.1752808933495991,-2.1212460885711644,-7.339612730364016,-2.696900968196777,-9.764406032511108
2023-07-07,1,983.606,0.0,0.0,273.213342,1550.228225,273.213342,220.69,4.34,221.5,3.17,101.94,0.1951878713656107,-2.3741896349011364,-2.1005055528438876,-3.2907969158471344,-2.8295327633111067
2023-07-07,2,1482.696,0.0,0.0,976.5805049999999,242.33694300000002,976.5805049999999,261.25,5.58,261.12,3.9,101.61,0.2225697682962256,-0.6020255039380586,-3.853253857794491,-0.8488484949397377,-5.515057228410105
2023-07-07,3,3670.894,17.38407,310.559258,676.565865,713.3432919999999,1004.509193,222.25,5.0,222.94,3.54,101.92,0.2145539027138808,-2.5915189057206636,-2.411561685151838,-3.7010906374341617,-3.361834037173339
2023-07-07,4,4531.508,0.0,0.0,199.571512,978.537587,199.571512,223.0,4.0,223.12,2.77,101.65,0.228307683124551,-2.021888717143943,-1.8933742407368968,-2.9254148064766823,-2.7279934402499935
2023-07-07,5,1905.124,179.331905,358.666723,1088.241039,6339.910769,1626.239667,217.06,3.71,217.12,2.63,101.84,0.2137690604723827,-2.0970918340424904,-1.587169127595513,-2.9605980047898304,-2.235835292241912
2023-07-07,6,1258.232,38.59,0.0,3412.349714,853.048651,3450.939714,259.12,6.7,258.69,4.77,101.83,0.2111055163245276,-0.9354794771258654,-4.677368720538965,-1.264642843596747,-6.5795652195368906
2023-07-07,7,2809.56,196.897771,0.0,2540.312047,757.087214,2737.2098180000003,250.88,5.54,250.44,4.05,101.76,0.1946503292984731,-1.3559149219318438,-3.816280220906552,-1.8146144155174724,-5.234383872338384
2023-07-07,8,105.036,0.0,0.0,42.348344,40.394,42.348344,269.75,4.89,269.62,3.49,102.09,0.2095704125437988,-0.0231463868500009,-3.4899232433931537,-0.0213365824024103,-4.889953450724391
2023-07-07,9,531.545,80.5062,0.0,50.429391,8864.837952999998,130.93559100000002,234.5,5.25,235.19,3.66,101.92,0.2241558536698316,-2.089336168226928,-3.0050414932474427,-3.0486905174824326,-4.2741064713706765
2023-07-07,10,1173.324,8.1408,1707.805113,858.213429,1333.7640459999998,2574.159342,277.5,4.61,277.69,3.23,101.56,0.2210372435156353,0.4322167141071287,-3.2009512198792467,0.6017257461344364,-4.570560810933267
2023-07-08,1,1100.016,0.0,0.0,140.493191,956.357408,140.493191,96.5,3.16,95.94,2.2,102.08,0.2249944930692551,-0.2276712795509294,2.1881877863811514,-0.3577221555065852,3.139687063938017
2023-07-08,2,1684.3560000000002,0.0,0.0,143.298641,202.303385,143.298641,197.75,1.98,198.25,1.41,101.81,0.2109476468109908,-1.3390757679446466,-0.4415609671420868,-1.8857436832936911,-0.6036313120754616
2023-07-08,3,4107.749,0.47245,721.077814,438.380929,532.810659,1159.9311930000001,80.06,1.81,81.69,1.29,102.06,0.2104365904938389,0.1864422856852185,1.276455747023167,0.3124363978183997,1.782830193068948
2023-07-08,4,5071.944,0.0,0.0,207.108312,934.342787,207.108312,98.38,4.64,97.88,3.15,101.78,0.2406504223669335,-0.4318611716237303,3.1202557472815875,-0.6762229209534897,4.590459950939244
2023-07-08,5,1964.1609999999998,133.574049,200.777194,548.437736,6625.979074000001,882.788979,100.12,5.16,100.0,3.54,101.95,0.23412512494993,-0.6147145489409332,3.4862194456632163,-0.9066655186985002,5.07972023217846
2023-07-08,6,1403.357,16.8,0.0,362.081683,709.734082,378.881683,236.06,3.49,236.44,2.53,102.07,0.1998725337521081,-1.3986091120463315,-2.1082676660474045,-1.9485522638472863,-2.8953832345745902
2023-07-08,7,2979.527,22.319799,0.0,383.613558,740.215341,405.933357,180.5,1.85,179.31,1.34,101.96,0.2003904733669675,-1.339902832177464,0.0161369242054147,-1.849929557668717,-0.0161440906719913
2023-07-08,8,118.241,0.0,0.0,15.909724,38.821,15.909724,319.38,2.34,319.75,1.73,102.19,0.1876614925785708,1.3203921727237748,-1.1177944847823276,1.7761631893819472,-1.5234317591164197
2023-07-08,9,689.029,2.2365,0.0,6.715142,12199.954102999998,8.951642,124.25,1.63,123.69,1.16,102.06,0.2113532973669935,-0.6434510901092301,0.9651790997722876,-0.9173720321429618,1.3473412910773177
2023-07-08,10,1412.02,0.0005,1.445064,157.140583,1116.307421,158.586147,89.56,2.49,88.75,1.79,101.74,0.2050822141531151,0.0390486442118644,1.7895740284730377,0.0191216393371789,2.489926577814908
2023-07-09,1,1059.897,0.0,0.0,351.92121099999997,927.899783,351.92121099999997,111.75,5.11,111.12,3.38,101.95,0.2568124508112142,-1.2178898755926582,3.1529580160428554,-1.8935485056752632,4.746216815175533
2023-07-09,2,1621.261,0.0,0.0,797.865568,210.586638,797.865568,123.62,5.06,123.31,3.48,101.68,0.2325869091444796,-1.911107025675645,2.9082761107592914,-2.801632235013558,4.213603780581764
2023-07-09,3,4031.3959999999997,28.79441,1247.186036,803.128353,586.828205,2079.108799,109.06,3.09,108.94,2.17,101.95,0.2196070569896916,-0.7043338941129312,2.052514011061487,-1.0090645923464407,2.92059731022144
2023-07-09,4,4637.311000000001,0.0,0.0,653.17914,942.6889689999999,653.17914,110.62,6.96,110.06,4.5,101.61,0.2709654558283004,-1.5435179974065047,4.227002743278293,-2.4510918787283784,6.514119173152406
2023-07-09,5,1690.962,1334.797711,1670.135943,3254.601147,6196.229312,6259.534801,110.19,7.68,109.62,5.18,101.75,0.2446907009246398,-1.7393424170535674,4.879250757671535,-2.6506321598026172,7.208089147160995
2023-07-09,6,1315.688,0.65,0.0,469.283293,640.8725,469.933293,128.0,3.66,127.75,2.53,101.99,0.2294241000669636,-1.548909718487156,2.000444621571924,-2.2533209996919092,2.8841193582006026
2023-07-09,7,2744.549,226.614586,0.0,1871.60793,732.17202,2098.222516,120.75,5.8,120.31,4.02,101.8,0.2277664842423387,-2.02880679446526,3.470496072715195,-2.9654998992469013,4.984557186708426
2023-07-09,8,116.533,0.0,0.0,2.67206,34.9,2.67206,207.19,2.15,207.88,1.51,102.1,0.2195537886754031,-1.334732660988375,-0.7061081529701324,-1.91241669752263,-0.9824267784606836
2023-07-09,9,699.064,2.4518,0.0,5.634790000000001,12479.269208000002,8.08659,106.38,2.59,107.38,1.82,101.96,0.2192202457124538,-0.5436479800251242,1.7369072726586765,-0.730397031581335,2.484878302101971
2023-07-09,10,1410.133,2.3673,28.572738,385.97302399999995,645.159427,416.91306199999997,112.25,5.17,111.69,3.43,101.61,0.2549414451918409,-1.2676751348419546,3.1871460199531856,-1.9576133517120784,4.785044405770818
2023-07-10,1,441.04900000000004,0.0,0.0,631.468666,960.305269,631.468666,223.56,7.39,223.19,5.09,101.52,0.2316646709494894,-3.711058389943475,-3.483697120363672,-5.355186632082274,-5.092551043982505
2023-07-10,2,532.913,0.0,0.0,897.614577,235.33022699999998,897.614577,221.81,6.55,221.38,4.42,101.2,0.2443867828133189,-3.3165110446924793,-2.9218409420146054,-4.882105749861674,-4.366639834834971
